order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price,discount,cost,region,payment_method,order_status
ORD009540,2026-08-19,CUST00184,PROD005,Office Chair,Furniture,5,8500,20.0,26000,North,Debit Card,Completed
ORD009541,2025-09-07,CUST02424,PROD007,Backpack,Accessories,1,2200,0.0,1200,East,Debit Card,Completed
ORD009542,2025-06-29,CUST01889,PROD001,Laptop,Electronics,2,65000,0.0,96000,North,UPI,Completed
ORD009543,2025-09-02,CUST02223,PROD006,Desk,Furniture,4,12000,5.0,30400,East,UPI,Completed
ORD009544,2026-05-24,CUST01193,PROD003,Headphones,Electronics,2,3500,0.0,4200,West,UPI,Completed
ORD009545,2025-04-19,CUST00084,PROD009,T-Shirt,Fashion,5,1200,5.0,3250,North,UPI,Completed
ORD009546,2026-08-15,CUST01183,PROD005,Office Chair,Furniture,4,8500,5.0,20800,West,UPI,Completed
ORD009547,2025-09-09,CUST01168,PROD009,T-Shirt,Fashion,2,1200,0.0,1300,East,UPI,Completed
ORD009548,2026-05-26,CUST03321,PROD006,Desk,Furniture,4,12000,10.0,30400,North,Debit Card,Completed
ORD009549,2026-04-23,CUST03452,PROD005,Office Chair,Furniture,1,8500,0.0,5200,West,Net Banking,Completed
ORD009550,2026-04-21,CUST00473,PROD010,Watch,Accessories,2,5500,10.0,6200,South,UPI,Completed
ORD009551,2026-07-06,CUST02591,PROD010,Watch,Accessories,1,5500,5.0,3100,South,UPI,Completed
ORD009552,2025-04-23,CUST01458,PROD005,Office Chair,Furniture,1,8500,5.0,5200,North,UPI,Completed
ORD009553,2025-12-27,CUST01942,PROD004,Keyboard,Electronics,4,1800,0.0,4000,North,UPI,Completed
ORD009554,2025-03-02,CUST01053,PROD007,Backpack,Accessories,1,2200,0.0,1200,West,UPI,Completed
ORD009555,2025-07-01,CUST03381,PROD002,Smartphone,Electronics,4,28000,0.0,76000,South,Credit Card,Cancelled
ORD009556,2025-01-25,CUST01909,PROD004,Keyboard,Electronics,1,1800,5.0,1000,East,Debit Card,Completed
ORD009557,2026-02-19,CUST00570,PROD009,T-Shirt,Fashion,5,1200,10.0,3250,East,UPI,Completed
ORD009558,2026-01-04,CUST02812,PROD009,T-Shirt,Fashion,5,1200,10.0,3250,North,UPI,Completed
ORD009559,2026-03-26,CUST02101,PROD005,Office Chair,Furniture,2,8500,20.0,10400,South,Credit Card,Completed
ORD009560,2025-04-17,CUST02170,PROD004,Keyboard,Electronics,3,1800,5.0,3000,West,Credit Card,Cancelled
ORD009561,2025-07-21,CUST03373,PROD009,T-Shirt,Fashion,4,1200,5.0,2600,East,Credit Card,Completed
ORD009562,2026-02-15,CUST01341,PROD003,Headphones,Electronics,3,3500,10.0,6300,West,UPI,Completed
ORD009563,2026-05-17,CUST00364,PROD001,Laptop,Electronics,1,65000,20.0,48000,South,COD,Completed
ORD009564,2026-06-22,CUST03010,PROD001,Laptop,Electronics,5,65000,10.0,240000,South,Credit Card,Cancelled
ORD009565,2025-02-14,CUST00371,PROD002,Smartphone,Electronics,5,28000,5.0,95000,South,Credit Card,Returned
ORD009566,2025-09-02,CUST02107,PROD009,T-Shirt,Fashion,3,1200,10.0,1950,West,UPI,Completed
ORD009567,2025-01-07,CUST01744,PROD001,Laptop,Electronics,3,65000,10.0,144000,South,UPI,Completed
ORD009568,2026-05-12,CUST01293,PROD004,Keyboard,Electronics,1,1800,15.0,1000,West,Credit Card,Completed
ORD009569,2025-03-16,CUST01146,PROD007,Backpack,Accessories,4,2200,0.0,4800,East,COD,Completed
ORD009570,2026-05-15,CUST02706,PROD007,Backpack,Accessories,3,2200,15.0,3600,South,Net Banking,Completed
ORD009571,2025-04-05,CUST02468,PROD009,T-Shirt,Fashion,2,1200,5.0,1300,East,UPI,Cancelled
ORD009572,2025-01-10,CUST01834,PROD010,Watch,Accessories,2,5500,0.0,6200,East,Debit Card,Pending
ORD009573,2026-06-18,CUST03141,PROD005,Office Chair,Furniture,1,8500,20.0,5200,West,Net Banking,Completed
ORD009574,2025-09-24,CUST03404,PROD003,Headphones,Electronics,4,3500,0.0,8400,East,UPI,Completed
ORD009575,2025-09-15,CUST01541,PROD001,Laptop,Electronics,1,65000,10.0,48000,West,Debit Card,Cancelled
ORD009576,2026-01-28,CUST00802,PROD009,T-Shirt,Fashion,3,1200,5.0,1950,East,UPI,Completed
ORD009577,2025-06-16,CUST02019,PROD004,Keyboard,Electronics,5,1800,0.0,5000,West,COD,Completed
ORD009578,2026-02-24,CUST01241,PROD009,T-Shirt,Fashion,1,1200,10.0,650,East,Credit Card,Completed
ORD009579,2025-09-18,CUST03014,PROD004,Keyboard,Electronics,1,1800,5.0,1000,South,COD,Completed
ORD009580,2025-06-15,CUST02722,PROD008,Shoes,Fashion,4,4500,20.0,10400,South,COD,Completed
ORD009581,2025-08-28,CUST02598,PROD007,Backpack,Accessories,5,2200,20.0,6000,West,Credit Card,Completed
ORD009582,2025-01-04,CUST02075,PROD008,Shoes,Fashion,1,4500,20.0,2600,East,Net Banking,Completed
ORD009583,2025-07-02,CUST02835,PROD007,Backpack,Accessories,2,2200,10.0,2400,East,UPI,Completed
ORD009584,2025-12-26,CUST00394,PROD004,Keyboard,Electronics,4,1800,10.0,4000,West,Credit Card,Completed
ORD009585,2025-03-25,CUST00981,PROD002,Smartphone,Electronics,3,28000,15.0,57000,West,Debit Card,Cancelled
ORD009586,2025-03-13,CUST03250,PROD001,Laptop,Electronics,3,65000,10.0,144000,East,Net Banking,Completed
ORD009587,2026-02-03,CUST02703,PROD005,Office Chair,Furniture,2,8500,5.0,10400,East,Net Banking,Completed
ORD009588,2025-09-17,CUST02925,PROD009,T-Shirt,Fashion,3,1200,5.0,1950,East,Credit Card,Completed
ORD009589,2025-03-24,CUST00047,PROD007,Backpack,Accessories,1,2200,5.0,1200,South,Net Banking,Completed
ORD009590,2026-03-30,CUST02663,PROD007,Backpack,Accessories,5,2200,0.0,6000,East,COD,Cancelled
ORD009591,2026-04-16,CUST01401,PROD003,Headphones,Electronics,3,3500,5.0,6300,East,COD,Completed
ORD009592,2025-01-22,CUST00102,PROD005,Office Chair,Furniture,2,8500,15.0,10400,West,COD,Completed
ORD009593,2025-05-03,CUST02963,PROD005,Office Chair,Furniture,2,8500,10.0,10400,North,UPI,Completed
ORD009594,2025-08-13,CUST00984,PROD002,Smartphone,Electronics,2,28000,15.0,38000,West,UPI,Completed
ORD009595,2026-03-20,CUST01601,PROD007,Backpack,Accessories,3,2200,0.0,3600,West,UPI,Completed
ORD009596,2025-02-14,CUST02192,PROD004,Keyboard,Electronics,1,1800,5.0,1000,West,Credit Card,Completed
ORD009597,2026-05-04,CUST01253,PROD005,Office Chair,Furniture,4,8500,0.0,20800,West,UPI,Completed
ORD009598,2025-07-13,CUST00512,PROD006,Desk,Furniture,1,12000,0.0,7600,East,UPI,Completed
ORD009599,2025-03-18,CUST03343,PROD001,Laptop,Electronics,2,65000,15.0,96000,East,Credit Card,Completed
ORD009600,2026-06-09,CUST02738,PROD010,Watch,Accessories,5,5500,10.0,15500,North,COD,Completed
ORD009601,2025-02-22,CUST00145,PROD003,Headphones,Electronics,3,3500,0.0,6300,East,Net Banking,Completed
ORD009602,2025-03-20,CUST03405,PROD007,Backpack,Accessories,5,2200,10.0,6000,East,Net Banking,Completed
ORD009603,2026-07-31,CUST01732,PROD008,Shoes,Fashion,4,4500,15.0,10400,East,UPI,Completed
ORD009604,2025-11-12,CUST01121,PROD002,Smartphone,Electronics,4,28000,15.0,76000,South,UPI,Completed
ORD009605,2025-10-09,CUST01135,PROD003,Headphones,Electronics,1,3500,0.0,2100,South,Credit Card,Completed
ORD009606,2026-02-22,CUST02693,PROD005,Office Chair,Furniture,3,8500,0.0,15600,East,Net Banking,Completed
ORD009607,2026-01-18,CUST01359,PROD009,T-Shirt,Fashion,2,1200,0.0,1300,South,UPI,Completed
ORD009608,2026-01-08,CUST03314,PROD007,Backpack,Accessories,1,2200,0.0,1200,West,Net Banking,Completed
ORD009609,2025-01-15,CUST02001,PROD005,Office Chair,Furniture,1,8500,0.0,5200,East,Debit Card,Completed
ORD009610,2025-12-01,CUST02648,PROD009,T-Shirt,Fashion,1,1200,15.0,650,South,Credit Card,Completed
ORD009611,2025-06-19,CUST01386,PROD005,Office Chair,Furniture,1,8500,0.0,5200,South,COD,Completed
ORD009612,2026-05-06,CUST02892,PROD009,T-Shirt,Fashion,3,1200,10.0,1950,West,Credit Card,Completed
ORD009613,2025-11-03,CUST00997,PROD008,Shoes,Fashion,1,4500,5.0,2600,South,UPI,Completed
ORD009614,2025-03-17,CUST00730,PROD002,Smartphone,Electronics,5,28000,0.0,95000,East,UPI,Completed
ORD009615,2026-06-22,CUST01584,PROD004,Keyboard,Electronics,3,1800,20.0,3000,North,Credit Card,Completed
ORD009616,2025-06-22,CUST01227,PROD001,Laptop,Electronics,5,65000,15.0,240000,North,Debit Card,Completed
ORD009617,2025-06-14,CUST02262,PROD003,Headphones,Electronics,1,3500,10.0,2100,South,UPI,Completed
ORD009618,2026-07-23,CUST03457,PROD001,Laptop,Electronics,1,65000,0.0,48000,South,Net Banking,Completed
ORD009619,2026-04-16,CUST02182,PROD002,Smartphone,Electronics,5,28000,0.0,95000,East,Net Banking,Completed
ORD009620,2026-06-06,CUST00799,PROD001,Laptop,Electronics,2,65000,10.0,96000,East,Credit Card,Completed
ORD009621,2026-02-06,CUST02666,PROD007,Backpack,Accessories,4,2200,5.0,4800,South,UPI,Completed
ORD009622,2026-07-07,CUST03030,PROD005,Office Chair,Furniture,1,8500,15.0,5200,North,UPI,Completed
ORD009623,2025-03-11,CUST00179,PROD005,Office Chair,Furniture,1,8500,5.0,5200,West,UPI,Completed
ORD009624,2025-12-31,CUST01034,PROD008,Shoes,Fashion,3,4500,10.0,7800,North,UPI,Completed
ORD009625,2025-06-28,CUST01748,PROD009,T-Shirt,Fashion,3,1200,0.0,1950,East,UPI,Completed
ORD009626,2025-08-30,CUST03480,PROD006,Desk,Furniture,1,12000,15.0,7600,West,UPI,Completed
ORD009627,2025-05-25,CUST00455,PROD005,Office Chair,Furniture,1,8500,10.0,5200,East,Net Banking,Completed
ORD009628,2025-05-05,CUST01593,PROD007,Backpack,Accessories,2,2200,0.0,2400,South,COD,Pending
ORD009629,2025-09-26,CUST01736,PROD005,Office Chair,Furniture,1,8500,0.0,5200,West,UPI,Completed
ORD009630,2026-07-12,CUST00247,PROD005,Office Chair,Furniture,5,8500,0.0,26000,North,Debit Card,Completed
ORD009631,2026-01-21,CUST02558,PROD003,Headphones,Electronics,5,3500,10.0,10500,North,Net Banking,Completed
ORD009632,2025-08-01,CUST02070,PROD002,Smartphone,Electronics,1,28000,5.0,19000,South,Credit Card,Completed
ORD009633,2025-09-21,CUST01196,PROD002,Smartphone,Electronics,3,28000,10.0,57000,West,UPI,Completed
ORD009634,2025-11-18,CUST01727,PROD007,Backpack,Accessories,2,2200,20.0,2400,East,Debit Card,Completed
ORD009635,2025-05-29,CUST02219,PROD009,T-Shirt,Fashion,1,1200,15.0,650,South,UPI,Completed
ORD009636,2025-11-13,CUST02431,PROD005,Office Chair,Furniture,4,8500,15.0,20800,West,UPI,Completed
ORD009637,2026-02-27,CUST02717,PROD001,Laptop,Electronics,5,65000,15.0,240000,West,Net Banking,Pending
ORD009638,2025-05-28,CUST01993,PROD007,Backpack,Accessories,4,2200,5.0,4800,East,UPI,Completed
ORD009639,2025-12-21,CUST02100,PROD010,Watch,Accessories,5,5500,20.0,15500,West,Credit Card,Completed
ORD009640,2026-03-06,CUST01391,PROD006,Desk,Furniture,4,12000,15.0,30400,East,Credit Card,Completed
ORD009641,2025-06-27,CUST03000,PROD001,Laptop,Electronics,3,65000,0.0,144000,North,Credit Card,Completed
ORD009642,2025-12-03,CUST01108,PROD001,Laptop,Electronics,5,65000,5.0,240000,West,UPI,Completed
ORD009643,2026-04-27,CUST00869,PROD006,Desk,Furniture,4,12000,0.0,30400,East,UPI,Completed
ORD009644,2025-12-15,CUST03182,PROD009,T-Shirt,Fashion,4,1200,10.0,2600,North,COD,Completed
ORD009645,2026-02-18,CUST01884,PROD001,Laptop,Electronics,4,65000,10.0,192000,West,Debit Card,Completed
ORD009646,2025-07-15,CUST02367,PROD008,Shoes,Fashion,1,4500,20.0,2600,North,UPI,Completed
ORD009647,2025-08-24,CUST02248,PROD008,Shoes,Fashion,4,4500,5.0,10400,North,Credit Card,Completed
ORD009648,2026-06-24,CUST00070,PROD001,Laptop,Electronics,4,65000,5.0,192000,South,COD,Completed
ORD009649,2025-08-09,CUST01504,PROD003,Headphones,Electronics,3,3500,20.0,6300,West,Credit Card,Completed
ORD009650,2025-12-30,CUST02561,PROD001,Laptop,Electronics,3,65000,15.0,144000,North,Net Banking,Completed
ORD009651,2025-04-01,CUST00744,PROD006,Desk,Furniture,5,12000,0.0,38000,South,Debit Card,Completed
ORD009652,2026-07-17,CUST02561,PROD002,Smartphone,Electronics,1,28000,10.0,19000,West,Debit Card,Returned
ORD009653,2025-12-29,CUST01605,PROD010,Watch,Accessories,3,5500,15.0,9300,South,Credit Card,Pending
ORD009654,2026-04-07,CUST00270,PROD001,Laptop,Electronics,4,65000,0.0,192000,East,Credit Card,Completed
ORD009655,2026-01-01,CUST01461,PROD007,Backpack,Accessories,2,2200,0.0,2400,South,Net Banking,Completed
ORD009656,2025-08-04,CUST00805,PROD008,Shoes,Fashion,2,4500,0.0,5200,East,UPI,Completed
ORD009657,2025-07-26,CUST00589,PROD002,Smartphone,Electronics,1,28000,0.0,19000,East,Net Banking,Completed
ORD009658,2026-03-02,CUST01698,PROD003,Headphones,Electronics,2,3500,0.0,4200,South,UPI,Completed
ORD009659,2026-06-06,CUST00716,PROD008,Shoes,Fashion,2,4500,20.0,5200,North,Credit Card,Completed
ORD009660,2025-03-19,CUST02826,PROD001,Laptop,Electronics,5,65000,5.0,240000,North,Credit Card,Completed
ORD009661,2026-05-29,CUST00409,PROD005,Office Chair,Furniture,1,8500,10.0,5200,West,UPI,Completed
ORD009662,2026-05-19,CUST01609,PROD003,Headphones,Electronics,4,3500,5.0,8400,West,UPI,Completed
ORD009663,2025-03-08,CUST00754,PROD001,Laptop,Electronics,1,65000,5.0,48000,North,UPI,Completed
ORD009664,2025-03-07,CUST01711,PROD005,Office Chair,Furniture,4,8500,0.0,20800,East,Net Banking,Completed
ORD009665,2026-02-26,CUST02360,PROD005,Office Chair,Furniture,3,8500,15.0,15600,East,Debit Card,Returned
ORD009666,2026-05-27,CUST02603,PROD004,Keyboard,Electronics,3,1800,5.0,3000,South,Net Banking,Pending
ORD009667,2026-01-24,CUST03080,PROD009,T-Shirt,Fashion,5,1200,0.0,3250,South,Net Banking,Completed
ORD009668,2026-08-30,CUST02581,PROD001,Laptop,Electronics,4,65000,10.0,192000,South,Debit Card,Completed
ORD009669,2025-07-15,CUST00356,PROD005,Office Chair,Furniture,1,8500,10.0,5200,East,COD,Completed
ORD009670,2025-05-17,CUST02745,PROD002,Smartphone,Electronics,2,28000,10.0,38000,West,Net Banking,Completed
ORD009671,2026-08-25,CUST01597,PROD008,Shoes,Fashion,2,4500,15.0,5200,East,UPI,Completed
ORD009672,2025-06-20,CUST00379,PROD006,Desk,Furniture,4,12000,0.0,30400,South,UPI,Cancelled
ORD009673,2025-10-14,CUST02202,PROD008,Shoes,Fashion,5,4500,10.0,13000,West,UPI,Completed
ORD009674,2025-09-26,CUST02188,PROD002,Smartphone,Electronics,4,28000,15.0,76000,North,Credit Card,Completed
ORD009675,2025-11-14,CUST02629,PROD005,Office Chair,Furniture,3,8500,10.0,15600,North,UPI,Completed
ORD009676,2025-06-13,CUST02806,PROD001,Laptop,Electronics,4,65000,0.0,192000,South,Credit Card,Completed
ORD009677,2026-02-17,CUST02129,PROD004,Keyboard,Electronics,4,1800,0.0,4000,East,Credit Card,Completed
ORD009678,2026-02-25,CUST01063,PROD010,Watch,Accessories,1,5500,0.0,3100,East,Credit Card,Cancelled
ORD009679,2025-05-02,CUST03249,PROD008,Shoes,Fashion,3,4500,0.0,7800,South,Credit Card,Completed
ORD009680,2025-10-19,CUST01620,PROD001,Laptop,Electronics,4,65000,0.0,192000,West,Debit Card,Completed
ORD009681,2025-02-04,CUST00566,PROD004,Keyboard,Electronics,4,1800,0.0,4000,North,Credit Card,Completed
ORD009682,2025-05-15,CUST00635,PROD009,T-Shirt,Fashion,2,1200,10.0,1300,South,Net Banking,Completed
ORD009683,2026-08-23,CUST00278,PROD002,Smartphone,Electronics,1,28000,15.0,19000,South,Debit Card,Completed
ORD009684,2025-11-04,CUST01080,PROD008,Shoes,Fashion,2,4500,5.0,5200,North,UPI,Completed
ORD009685,2026-01-13,CUST00517,PROD004,Keyboard,Electronics,2,1800,20.0,2000,South,UPI,Completed
ORD009686,2026-06-24,CUST02027,PROD005,Office Chair,Furniture,5,8500,5.0,26000,South,Debit Card,Completed
ORD009687,2026-03-10,CUST02233,PROD009,T-Shirt,Fashion,4,1200,10.0,2600,West,COD,Completed
ORD009688,2026-04-26,CUST00063,PROD007,Backpack,Accessories,5,2200,10.0,6000,North,UPI,Cancelled
ORD009689,2026-03-09,CUST02035,PROD003,Headphones,Electronics,1,3500,15.0,2100,West,Debit Card,Completed
ORD009690,2025-10-30,CUST01118,PROD001,Laptop,Electronics,4,65000,15.0,192000,North,UPI,Completed
ORD009691,2026-01-19,CUST02026,PROD003,Headphones,Electronics,1,3500,10.0,2100,South,COD,Completed
ORD009692,2025-06-25,CUST03286,PROD005,Office Chair,Furniture,3,8500,0.0,15600,South,Credit Card,Completed
ORD009693,2026-06-25,CUST01294,PROD002,Smartphone,Electronics,2,28000,0.0,38000,East,Credit Card,Cancelled
ORD009694,2025-04-20,CUST03455,PROD009,T-Shirt,Fashion,5,1200,15.0,3250,West,UPI,Completed
ORD009695,2026-06-21,CUST03079,PROD001,Laptop,Electronics,4,65000,15.0,192000,West,COD,Completed
ORD009696,2026-06-18,CUST00225,PROD006,Desk,Furniture,3,12000,5.0,22800,North,Credit Card,Returned
ORD009697,2025-03-28,CUST00406,PROD010,Watch,Accessories,3,5500,15.0,9300,East,Net Banking,Completed
ORD009698,2026-03-08,CUST00250,PROD004,Keyboard,Electronics,4,1800,0.0,4000,North,Credit Card,Completed
ORD009699,2026-08-24,CUST02195,PROD006,Desk,Furniture,4,12000,20.0,30400,North,Net Banking,Completed
ORD009700,2025-12-14,CUST01729,PROD001,Laptop,Electronics,3,65000,5.0,144000,South,Debit Card,Cancelled
ORD009701,2025-07-26,CUST03105,PROD008,Shoes,Fashion,4,4500,0.0,10400,South,Debit Card,Completed
ORD009702,2026-06-18,CUST02301,PROD010,Watch,Accessories,4,5500,5.0,12400,West,Credit Card,Completed
ORD009703,2025-11-08,CUST02502,PROD008,Shoes,Fashion,1,4500,10.0,2600,East,Debit Card,Pending
ORD009704,2025-03-15,CUST00887,PROD002,Smartphone,Electronics,2,28000,0.0,38000,South,UPI,Completed
ORD009705,2025-06-01,CUST02655,PROD004,Keyboard,Electronics,5,1800,0.0,5000,North,Credit Card,Completed
ORD009706,2026-02-19,CUST02289,PROD008,Shoes,Fashion,2,4500,0.0,5200,South,Credit Card,Completed
ORD009707,2025-10-04,CUST01224,PROD008,Shoes,Fashion,5,4500,0.0,13000,East,COD,Completed
ORD009708,2025-05-12,CUST01608,PROD005,Office Chair,Furniture,3,8500,0.0,15600,North,Credit Card,Cancelled
ORD009709,2026-05-01,CUST01935,PROD010,Watch,Accessories,2,5500,0.0,6200,West,UPI,Completed
ORD009710,2025-03-15,CUST01836,PROD003,Headphones,Electronics,2,3500,5.0,4200,East,UPI,Completed
ORD009711,2025-05-13,CUST01938,PROD008,Shoes,Fashion,3,4500,15.0,7800,West,Credit Card,Pending
ORD009712,2025-10-10,CUST01129,PROD005,Office Chair,Furniture,1,8500,0.0,5200,South,COD,Completed
ORD009713,2025-01-24,CUST03159,PROD008,Shoes,Fashion,2,4500,15.0,5200,West,Net Banking,Completed
ORD009714,2025-08-24,CUST00712,PROD006,Desk,Furniture,4,12000,15.0,30400,South,Debit Card,Completed
ORD009715,2026-07-07,CUST01622,PROD005,Office Chair,Furniture,5,8500,10.0,26000,West,Net Banking,Completed
ORD009716,2026-07-26,CUST02877,PROD009,T-Shirt,Fashion,5,1200,5.0,3250,East,COD,Completed
ORD009717,2026-06-14,CUST01446,PROD009,T-Shirt,Fashion,2,1200,0.0,1300,East,Credit Card,Completed
ORD009718,2025-07-16,CUST00632,PROD009,T-Shirt,Fashion,4,1200,0.0,2600,South,Debit Card,Completed
ORD009719,2025-02-09,CUST02116,PROD001,Laptop,Electronics,2,65000,0.0,96000,East,Credit Card,Pending
ORD009720,2026-05-10,CUST00721,PROD005,Office Chair,Furniture,5,8500,20.0,26000,South,COD,Completed
ORD009721,2025-08-15,CUST02365,PROD008,Shoes,Fashion,5,4500,5.0,13000,West,Debit Card,Completed
ORD009722,2026-03-31,CUST02069,PROD009,T-Shirt,Fashion,3,1200,0.0,1950,North,UPI,Completed
ORD009723,2025-03-14,CUST02767,PROD004,Keyboard,Electronics,4,1800,10.0,4000,West,UPI,Completed
ORD009724,2026-02-10,CUST02603,PROD008,Shoes,Fashion,5,4500,5.0,13000,East,Debit Card,Completed
ORD009725,2025-12-22,CUST02174,PROD006,Desk,Furniture,1,12000,0.0,7600,North,Net Banking,Completed
ORD009726,2026-07-13,CUST02494,PROD003,Headphones,Electronics,2,3500,20.0,4200,South,Credit Card,Completed
ORD009727,2025-03-03,CUST01592,PROD009,T-Shirt,Fashion,4,1200,15.0,2600,East,UPI,Completed
ORD009728,2025-09-05,CUST01720,PROD005,Office Chair,Furniture,1,8500,10.0,5200,South,Net Banking,Completed
ORD009729,2026-08-24,CUST02055,PROD007,Backpack,Accessories,4,2200,20.0,4800,East,COD,Pending
ORD009730,2025-08-25,CUST00903,PROD003,Headphones,Electronics,2,3500,0.0,4200,East,UPI,Completed
ORD009731,2026-02-04,CUST01171,PROD001,Laptop,Electronics,2,65000,0.0,96000,West,UPI,Completed
ORD009732,2025-04-08,CUST00972,PROD005,Office Chair,Furniture,5,8500,5.0,26000,West,UPI,Completed
ORD009733,2026-03-19,CUST00854,PROD008,Shoes,Fashion,3,4500,5.0,7800,West,COD,Completed
ORD009734,2025-06-17,CUST01997,PROD004,Keyboard,Electronics,4,1800,5.0,4000,North,COD,Returned
ORD009735,2025-12-14,CUST01493,PROD010,Watch,Accessories,4,5500,0.0,12400,South,Credit Card,Completed
ORD009736,2026-06-19,CUST01254,PROD008,Shoes,Fashion,3,4500,5.0,7800,West,Credit Card,Completed
ORD009737,2026-02-06,CUST02123,PROD007,Backpack,Accessories,3,2200,0.0,3600,North,Debit Card,Completed
ORD009738,2025-10-15,CUST00624,PROD009,T-Shirt,Fashion,5,1200,0.0,3250,West,Net Banking,Completed
ORD009739,2025-04-26,CUST01190,PROD009,T-Shirt,Fashion,5,1200,0.0,3250,West,UPI,Pending
ORD009740,2025-07-27,CUST02236,PROD008,Shoes,Fashion,1,4500,10.0,2600,North,Debit Card,Completed
ORD009741,2026-05-31,CUST00891,PROD009,T-Shirt,Fashion,3,1200,5.0,1950,North,COD,Completed
ORD009742,2025-05-12,CUST02074,PROD008,Shoes,Fashion,4,4500,0.0,10400,South,UPI,Completed
ORD009743,2026-02-03,CUST02236,PROD009,T-Shirt,Fashion,4,1200,5.0,2600,North,COD,Completed
ORD009744,2025-10-22,CUST00357,PROD002,Smartphone,Electronics,3,28000,10.0,57000,North,UPI,Completed
ORD009745,2025-07-14,CUST03407,PROD004,Keyboard,Electronics,4,1800,5.0,4000,West,Credit Card,Pending
ORD009746,2026-03-12,CUST02974,PROD009,T-Shirt,Fashion,3,1200,0.0,1950,West,UPI,Completed
ORD009747,2025-08-08,CUST01704,PROD005,Office Chair,Furniture,1,8500,5.0,5200,East,UPI,Completed
ORD009748,2025-06-24,CUST00651,PROD001,Laptop,Electronics,2,65000,10.0,96000,North,Credit Card,Completed
ORD009749,2025-11-18,CUST02055,PROD009,T-Shirt,Fashion,1,1200,10.0,650,West,UPI,Pending
ORD009750,2026-04-05,CUST00687,PROD007,Backpack,Accessories,4,2200,15.0,4800,East,UPI,Completed
ORD009751,2026-06-09,CUST01361,PROD010,Watch,Accessories,5,5500,15.0,15500,North,Net Banking,Completed
ORD009752,2026-01-18,CUST01791,PROD001,Laptop,Electronics,2,65000,10.0,96000,North,Credit Card,Completed
ORD009753,2026-02-06,CUST01667,PROD002,Smartphone,Electronics,4,28000,5.0,76000,East,UPI,Completed
ORD009754,2026-04-24,CUST01293,PROD006,Desk,Furniture,5,12000,5.0,38000,South,UPI,Completed
ORD009755,2025-06-13,CUST03194,PROD002,Smartphone,Electronics,2,28000,20.0,38000,East,Credit Card,Completed
ORD009756,2025-06-02,CUST01210,PROD006,Desk,Furniture,5,12000,15.0,38000,North,Net Banking,Completed
ORD009757,2025-10-21,CUST00295,PROD004,Keyboard,Electronics,1,1800,10.0,1000,West,UPI,Pending
ORD009758,2026-01-19,CUST02185,PROD003,Headphones,Electronics,4,3500,15.0,8400,East,UPI,Completed
ORD009759,2025-04-04,CUST02397,PROD008,Shoes,Fashion,1,4500,0.0,2600,South,Debit Card,Cancelled
ORD009760,2025-08-09,CUST02431,PROD001,Laptop,Electronics,4,65000,0.0,192000,North,Net Banking,Completed
ORD009761,2026-06-17,CUST00147,PROD009,T-Shirt,Fashion,1,1200,0.0,650,West,UPI,Completed
ORD009762,2026-03-16,CUST01117,PROD002,Smartphone,Electronics,5,28000,10.0,95000,South,Debit Card,Completed
ORD009763,2026-08-20,CUST03156,PROD006,Desk,Furniture,2,12000,5.0,15200,South,UPI,Pending
ORD009764,2026-01-19,CUST02299,PROD010,Watch,Accessories,2,5500,10.0,6200,North,Debit Card,Completed
ORD009765,2025-11-17,CUST01979,PROD002,Smartphone,Electronics,3,28000,10.0,57000,West,Net Banking,Completed
ORD009766,2025-04-25,CUST02515,PROD010,Watch,Accessories,5,5500,15.0,15500,East,Credit Card,Cancelled
ORD009767,2025-08-30,CUST01279,PROD004,Keyboard,Electronics,1,1800,5.0,1000,North,COD,Completed
ORD009768,2026-06-06,CUST02621,PROD008,Shoes,Fashion,2,4500,20.0,5200,East,UPI,Completed
ORD009769,2025-08-20,CUST02938,PROD009,T-Shirt,Fashion,4,1200,0.0,2600,West,UPI,Completed
ORD009770,2025-02-02,CUST03155,PROD003,Headphones,Electronics,1,3500,0.0,2100,East,Debit Card,Cancelled
ORD009771,2025-05-29,CUST01812,PROD004,Keyboard,Electronics,5,1800,0.0,5000,South,Debit Card,Completed
ORD009772,2025-12-28,CUST01325,PROD009,T-Shirt,Fashion,3,1200,0.0,1950,North,Net Banking,Completed
ORD009773,2026-01-17,CUST02784,PROD002,Smartphone,Electronics,5,28000,0.0,95000,South,UPI,Completed
ORD009774,2026-08-21,CUST00239,PROD002,Smartphone,Electronics,3,28000,10.0,57000,North,Credit Card,Completed
ORD009775,2026-07-21,CUST02785,PROD004,Keyboard,Electronics,5,1800,0.0,5000,South,UPI,Completed
ORD009776,2025-11-19,CUST02582,PROD007,Backpack,Accessories,2,2200,0.0,2400,South,UPI,Completed
ORD009777,2025-12-03,CUST00829,PROD009,T-Shirt,Fashion,3,1200,20.0,1950,West,UPI,Completed
ORD009778,2026-05-02,CUST02950,PROD006,Desk,Furniture,2,12000,15.0,15200,South,UPI,Completed
ORD009779,2025-01-30,CUST01229,PROD005,Office Chair,Furniture,3,8500,0.0,15600,East,COD,Completed
ORD009780,2025-12-28,CUST03043,PROD009,T-Shirt,Fashion,2,1200,15.0,1300,South,COD,Returned
ORD009781,2025-10-15,CUST02010,PROD002,Smartphone,Electronics,3,28000,0.0,57000,West,COD,Completed
